event_1,event_2,event_3,event_4,event_5,time
0.005137097023508374,0.027443853731142845,0.033024593129621804,0.01415302502713999,0.03686316027741797,2.20787191460974e-05
0.005136882527654169,0.02744272873697007,0.033023138240307226,0.014152209862544283,0.03686160507619543,2.209472981987992e-05
0.005136668040384997,0.027441603787816547,0.03302168340920973,0.014151394730571198,0.03686004993720275,2.2110740493662444e-05
0.0051364535617005195,0.027440478883680453,0.03302022863632701,0.014150579631219427,0.036858494860437456,2.2126751167444965e-05
0.0051362390916003895,0.027439354024560002,0.03301877392165672,0.01414976456448766,0.036856939845897045,2.2142761841227486e-05
0.005136024630084265,0.027438229210453375,0.033017319265196535,0.014148949530374601,0.036855384893579014,2.215877251501001e-05
0.005135810177151799,0.027437104441358787,0.03301586466694413,0.014148134528878937,0.036853830003480886,2.217478318879253e-05
0.005135595732802653,0.027435979717274427,0.03301441012689717,0.014147319559999361,0.036852275175600184,2.219079386257505e-05
0.00513538129703648,0.027434855038198508,0.033012955645053334,0.014146504623734579,0.03685072040993442,2.2206804536357572e-05
0.005135166869852938,0.027433730404129213,0.033011501221410285,0.014145689720083275,0.036849165706481085,2.2222815210140097e-05
0.0051349524512516835,0.027432605815064747,0.03301004685596571,0.01414487484904415,0.0368476110652377,2.2238825883922617e-05
0.0051347380412323715,0.02743148127100332,0.033008592548717255,0.014144060010615897,0.03684605648620178,2.2254836557705138e-05
0.00513452363979466,0.027430356771943113,0.033007138299662626,0.01414324520479721,0.03684450196937083,2.227084723148766e-05
0.005134309246938205,0.027429232317882343,0.03300568410879947,0.014142430431586786,0.03684294751474237,2.2286857905270183e-05
0.005134094862662664,0.027428107908819194,0.03300422997612546,0.014141615690983319,0.036841393122313895,2.2302868579052704e-05
0.005133880486967693,0.02742698354475187,0.03300277590163828,0.01414080098298551,0.03683983879208294,2.2318879252835225e-05
0.005133666119852948,0.027425859225678577,0.0330013218853356,0.014139986307592044,0.03683828452404701,2.2334889926617746e-05
0.005133451761318086,0.027424734951597512,0.03299986792721508,0.01413917166480162,0.03683673031820359,2.235090060040027e-05
0.005133237411362762,0.027423610722506882,0.03299841402727441,0.014138357054612942,0.036835176174550226,2.236691127418279e-05
0.005133023069986635,0.027422486538404872,0.032996960185511244,0.014137542477024695,0.03683362209308443,2.238292194796531e-05
0.0051328087371893625,0.027421362399289686,0.03299550640192327,0.014136727932035577,0.0368320680738037,2.2398932621747832e-05
0.005132594412970598,0.027420238305159533,0.03299405267650816,0.014135913419644286,0.03683051411670554,2.2414943295530356e-05
0.00513238009733,0.027419114256012622,0.032992599009263573,0.014135098939849518,0.036828960221787485,2.2430953969312877e-05
0.005132165790267225,0.027417990251847112,0.032991145400187195,0.014134284492649966,0.036827406389047045,2.2446964643095398e-05
0.005131951491781929,0.027416866292661244,0.0329896918492767,0.014133470078044327,0.036825852618481716,2.246297531687792e-05
0.005131737201873769,0.027415742378453213,0.03298823835652975,0.0141326556960313,0.03682429891008903,2.2478985990660443e-05
0.005131522920542403,0.02741461850922121,0.03298678492194403,0.014131841346609574,0.036822745263866474,2.2494996664442964e-05
0.005131308647787485,0.02741349468496342,0.03298533154551721,0.014131027029777851,0.036821191679811585,2.2511007338225485e-05
0.005131094383608674,0.02741237090567808,0.032983878227246945,0.014130212745534824,0.036819638157921865,2.2527018012008005e-05
0.005130880128005625,0.027411247171363354,0.03298242496713094,0.014129398493879187,0.03681808469819483,2.254302868579053e-05
0.005130665880977999,0.027410123482017466,0.03298097176516685,0.01412858427480964,0.036816531300627994,2.255903935957305e-05
0.005130451642525448,0.027408999837638618,0.03297951862135236,0.014127770088324878,0.036814977965218876,2.257505003335557e-05
0.005130237412647631,0.027407876238224996,0.032978065535685115,0.014126955934423598,0.03681342469196498,2.2591060707138095e-05
0.005130023191344203,0.027406752683774814,0.032976612508162834,0.014126141813104495,0.036811871480863824,2.2607071380920616e-05
0.005129808978614823,0.027405629174286274,0.032975159538783154,0.014125327724366263,0.036810318331912915,2.2623082054703137e-05
0.0051295947744591465,0.027404505709757564,0.032973706627543765,0.014124513668207604,0.03680876524510979,2.2639092728485658e-05
0.005129380578876833,0.027403382290186885,0.032972253774442344,0.01412369964462721,0.036807212220451926,2.2655103402268182e-05
0.005129166391867535,0.02740225891557246,0.03297080097947655,0.014122885653623773,0.036805659257936864,2.2671114076050703e-05
0.005128952213430913,0.02740113558591247,0.03296934824264407,0.014122071695196,0.0368041063575621,2.2687124749833224e-05
0.005128738043566622,0.027400012301205118,0.03296789556394258,0.014121257769342586,0.036802553519325175,2.2703135423615744e-05
0.005128523882274319,0.02739888906144861,0.03296644294336974,0.014120443876062221,0.03680100074322359,2.271914609739827e-05
0.0051283097295536624,0.027397765866641152,0.032964990380923244,0.014119630015353603,0.03679944802925483,2.273515677118079e-05
0.005128095585404308,0.02739664271678095,0.03296353787660075,0.01411881618721543,0.03679789537741647,2.275116744496331e-05
0.005127881449825913,0.027395519611866186,0.03296208543039995,0.014118002391646402,0.03679634278770597,2.276717811874583e-05
0.005127667322818134,0.027394396551895076,0.032960633042318506,0.014117188628645212,0.03679479026012088,2.2783188792528355e-05
0.0051274532043806284,0.027393273536865815,0.03295918071235409,0.014116374898210556,0.036793237794658686,2.2799199466310876e-05
0.0051272390945130515,0.02739215056677661,0.032957728440504395,0.014115561200341138,0.03679168539131693,2.2815210140093397e-05
0.005127024993215064,0.027391027641625664,0.03295627622676708,0.014114747535035648,0.03679013305009311,2.2831220813875918e-05
0.00512681090048632,0.027389904761411166,0.03295482407113981,0.01411393390229278,0.03678858077098474,2.2847231487658442e-05
0.0051265968163264775,0.027388781926131343,0.03295337197362029,0.014113120302111242,0.036787028553989354,2.2863242161440963e-05
0.005126382740735193,0.027387659135784375,0.03295191993420618,0.01411230673448972,0.036785476399104455,2.2879252835223483e-05
0.005126168673712125,0.027386536390368473,0.03295046795289516,0.014111493199426919,0.03678392430632755,2.2895263509006004e-05
0.005125954615256928,0.02738541368988184,0.032949016029684884,0.014110679696921532,0.036782372275656165,2.291127418278853e-05
0.005125740565369261,0.027384291034322678,0.032947564164573055,0.014109866226972257,0.03678082030708781,2.292728485657105e-05
0.00512552652404878,0.027383168423689184,0.032946112357557344,0.014109052789577792,0.03677926840062001,2.294329553035357e-05
0.005125312491295143,0.02738204585797957,0.03294466060863542,0.014108239384736834,0.03677771655625028,2.2959306204136094e-05
0.0051250984671080075,0.027380923337192033,0.03294320891780495,0.014107426012448077,0.03677616477397611,2.2975316877918615e-05
0.0051248844514870315,0.027379800861324785,0.032941757285063634,0.014106612672710229,0.03677461305379506,2.2991327551701136e-05
0.005124670444431867,0.027378678430376002,0.03294030571040914,0.014105799365521978,0.03677306139570461,2.3007338225483657e-05
0.005124456445942179,0.027377556044343918,0.03293885419383913,0.014104986090882024,0.03677150979970229,2.302334889926618e-05
0.00512424245601762,0.027376433703226722,0.0329374027353513,0.01410417284878907,0.03676995826578562,2.30393595730487e-05
0.005124028474657844,0.027375311407022616,0.03293595133494331,0.014103359639241801,0.036768406793952116,2.3055370246831222e-05
0.005123814501862516,0.027374189155729808,0.03293449999261283,0.014102546462238923,0.03676685538419928,2.3071380920613743e-05
0.0051236005376312874,0.027373066949346492,0.032933048708357573,0.014101733317779138,0.03676530403652465,2.3087391594396267e-05
0.005123386581963818,0.027371944787870882,0.03293159748217518,0.014100920205861135,0.03676375275092572,2.3103402268178788e-05
0.005123172634859765,0.027370822671301184,0.03293014631406334,0.014100107126483616,0.03676220152740002,2.311941294196131e-05
0.005122958696318783,0.027369700599635585,0.03292869520401974,0.014099294079645278,0.03676065036594507,2.313542361574383e-05
0.0051227447663405356,0.027368578572872296,0.03292724415204204,0.014098481065344825,0.03675909926655839,2.3151434289526354e-05
0.005122530844924672,0.02736745659100953,0.03292579315812792,0.014097668083580943,0.03675754822923747,2.3167444963308875e-05
0.005122316932070854,0.027366334654045477,0.03292434222227507,0.01409685513435234,0.03675599725397987,2.3183455637091396e-05
0.005122103027778738,0.027365212761978345,0.03292289134448117,0.014096042217657711,0.036754446340783065,2.3199466310873916e-05
0.005121889132047981,0.027364090914806342,0.03292144052474387,0.014095229333495753,0.03675289548964461,2.321547698465644e-05
0.005121675244878243,0.027362969112527672,0.03291998976306086,0.014094416481865166,0.036751344700562,2.323148765843896e-05
0.005121461366269177,0.027361847355140533,0.03291853905942983,0.014093603662764648,0.03674979397353274,2.3247498332221482e-05
0.005121247496220444,0.027360725642643136,0.03291708841384845,0.014092790876192899,0.03674824330855439,2.3263509006004003e-05
0.005121033634731701,0.027359603975033665,0.032915637826314396,0.014091978122148612,0.036746692705624424,2.3279519679786527e-05
0.005120819781802604,0.027358482352310354,0.032914187296825353,0.01409116540063049,0.03674514216474039,2.3295530353569048e-05
0.00512060593743281,0.027357360774471394,0.032912736825378985,0.014090352711637234,0.03674359168589978,2.331154102735157e-05
0.005120392101621977,0.027356239241514986,0.03291128641197298,0.014089540055167531,0.03674204126910014,2.332755170113409e-05
0.005120178274369762,0.027355117753439333,0.03290983605660502,0.014088727431220095,0.03674049091433896,2.3343562374916614e-05
0.005119964455675825,0.027353996310242646,0.032908385759272775,0.014087914839793617,0.03673894062161379,2.3359573048699135e-05
0.00511975064553982,0.02735287491192313,0.03290693551997392,0.014087102280886792,0.03673739039092212,2.3375583722481655e-05
0.005119536843961408,0.027351753558478978,0.03290548533870616,0.014086289754498325,0.0367358402222615,2.339159439626418e-05
0.0051193230509402445,0.027350632249908406,0.032904035215467135,0.014085477260626911,0.03673429011562941,2.34076050700467e-05
0.005119109266475986,0.02734951098620962,0.03290258515025455,0.014084664799271255,0.036732740071023395,2.342361574382922e-05
0.0051188954905682935,0.027348389767380812,0.032901135143066064,0.014083852370430047,0.03673119008844097,2.3439626417611742e-05
0.00511868172321682,0.027347268593420192,0.03289968519389938,0.014083039974101992,0.036729640167879635,2.3455637091394266e-05
0.005118467964421227,0.027346147464325978,0.03289823530275216,0.014082227610285788,0.036728090309336936,2.3471647765176787e-05
0.005118254214181169,0.027345026380096355,0.03289678546962208,0.01408141527898013,0.03672654051281037,2.3487658438959308e-05
0.005118040472496305,0.027343905340729543,0.03289533569450684,0.014080602980183729,0.03672499077829748,2.350366911274183e-05
0.005117826739366293,0.027342784346223743,0.0328938859774041,0.01407979071389527,0.03672344110579576,2.3519679786524353e-05
0.005117613014790792,0.027341663396577155,0.03289243631831155,0.01407897848011346,0.03672189149530275,2.3535690460306874e-05
0.005117399298769456,0.027340542491787988,0.03289098671722685,0.01407816627883699,0.036720341946815956,2.3551701134089394e-05
0.005117185591301944,0.02733942163185445,0.03288953717414771,0.014077354110064572,0.03671879246033291,2.3567711807871915e-05
0.005116971892387916,0.027338300816774748,0.03288808768907178,0.014076541973794902,0.03671724303585112,2.358372248165444e-05
0.005116758202027024,0.027337180046547074,0.03288663826199677,0.014075729870026674,0.0367156936733681,2.359973315543696e-05
0.005116544520218933,0.027336059321169653,0.03288518889292032,0.014074917798758586,0.03671414437288138,2.361574382921948e-05
0.005116330846963298,0.027334938640640676,0.03288373958184014,0.01407410575998935,0.036712595134388494,2.3631754503002002e-05
0.005116117182259774,0.02733381800495835,0.032882290328753914,0.014073293753717648,0.03671104595788695,2.3647765176784526e-05
0.005115903526108019,0.02733269741412088,0.0328808411336593,0.014072481779942195,0.03670949684337425,2.3663775850567047e-05
0.005115689878507695,0.02733157686812649,0.032879391996553986,0.014071669838661682,0.03670794779084793,2.3679786524349568e-05
0.005115476239458457,0.02733045636697336,0.03287794291743566,0.014070857929874813,0.036706398800305524,2.369579719813209e-05
0.005115262608959962,0.027329335910659704,0.032876493896302005,0.014070046053580285,0.036704849871744535,2.3711807871914613e-05
0.005115048987011869,0.02732821549918374,0.032875044933150674,0.0140692342097768,0.03670330100516248,2.3727818545697133e-05
0.005114835373613834,0.027327095132543666,0.03287359602797939,0.014068422398463053,0.0367017522005569,2.3743829219479654e-05
0.005114621768765516,0.027325974810737678,0.03287214718078579,0.014067610619637752,0.036700203457925296,2.3759839893262175e-05
0.005114408172466577,0.027324854533763997,0.03287069839156758,0.014066798873299596,0.036698654777265194,2.37758505670447e-05
0.005114194584716667,0.02732373430162083,0.03286924966032244,0.01406598715944728,0.03669710615857411,2.379186124082722e-05
0.00511398100551545,0.027322614114306382,0.03286780098704804,0.014065175478079506,0.03669555760184959,2.380787191460974e-05
0.005113767434862579,0.027321493971818836,0.03286635237174208,0.014064363829194971,0.03669400910708912,2.3823882588392265e-05
0.0051135538727577175,0.027320373874156426,0.03286490381440223,0.014063552212792383,0.036692460674290266,2.3839893262174786e-05
0.005113340319200519,0.027319253821317356,0.032863455315026144,0.014062740628870439,0.0366909123034505,2.3855903935957307e-05
0.005113126774190642,0.027318133813299828,0.03286200687361155,0.014061929077427834,0.036689363994567376,2.3871914609739827e-05
